"Product","Category","Brand","Price"
Humo | Flower 3.5g | I | Mazapan,Eighths,Humo,28
Humo | Flower 3.5g | I | Adios GMO,Eighths,Humo,28
Humo | Smalls 3.5g | H | Fresas con Crema,Eighths,Humo,15
Humo | Smalls 3.5g | H | Horchata,Eighths,Humo,15
Humo | Smalls 3.5g | S | Cabron,Eighths,Humo,15
MVN | Flower 3.5g | H | Maven OG x Zkittles,Eighths,Maven (MVN),50
Humo | Smalls 3.5g | I | Neverita,Eighths,Humo,15
Humo | Flower 14g | H | RTR Yerba Buena,Halves,Humo,43
Humo | Flower 14g | I | RTR Adios GMO,Halves,Humo,40
Humo | Flower 14g | S | RTR Limonada,Halves,Humo,40
Humo | Flower 14g | S | RTR Limonada (Promo),Halves,Humo,0.01
Humo | Flower 14g | S | Limonada,Halves,Humo,70
MVN | Flower 3.5g | I | Opal x Permanent Marker #12,Eighths,Maven (MVN),50
Humo | Flower 14g | I | Mazapan,Halves,Humo,70
MVN | Pre-Roll 1g | I | Blue Agape,Pre-Rolls,Maven (MVN),12
MVN | Pre-Roll 1g | H | Honey Lemon Hibiscus,Pre-Rolls,Maven (MVN),12
MVN | Pre-Rolls .5g (5pk) | H | Opal,Pre-Rolls,Maven (MVN),33
MVN | Pre-Rolls .5g (5pk) | I | Blue Agape,Pre-Rolls,Maven (MVN),33
MVN | Flower 14g | I | Umami Butter,Halves,Maven (MVN),100
LIME | LRE Budder 1g | I | LA Kush Cake,Concentrate,LIME,25
MVN | Flower 14g | H | Honey Lemon Hibiscus,Halves,Maven (MVN),100
MVN | Flower 14g | I | Widows Glaze,Halves,Maven (MVN),100
LIME | IN Pre-Roll 1.75g | H | Watermelon Runtz,Pre-Rolls,LIME,18
LIME | IN Pre-Roll 1.75g | S | Blue Dream,Pre-Rolls,LIME,18
LIME | IN Pre-Roll 1.75g | I | Peach Ringz,Pre-Rolls,LIME,18
LIME | IN Mini Pre-Rolls .6g (5pk) | H | Blueberry Headband,Pre-Rolls,LIME,30
LIME | IN Mini Pre-Rolls .6g (5pk) | I | Peach Ringz,Pre-Rolls,LIME,30
LIME | IN Mini Pre-Roll .6g | I | Watermelon Runtz (PROMO),Pre-Rolls,LIME,0.01
LIME | LRE Syrup 500mg | I | Blue Raspberry (PROMO),Edibles,LIME,0.01
COTC | Flower 14g | I | Georgia Peaches,Halves,Cream Of The Crop (COTC),120
LIME | LRE Syrup 500mg | I | Watermelon,Edibles,LIME,15
LIME | LRE Budder 1g | S | Cherry Pie,Concentrate,LIME,25
Frozen Donuts | Pre-Roll 2G | Rosin Infused | GMO x OZK / Zkittlez OG,Pre-Rolls,Frozen Donuts,45
Frozen Donuts | INRO Pre-Roll 2G | Strawberry Jam / Kush Co OG,Pre-Rolls,Frozen Donuts,45
Frozen Donuts | INRO Pre-Roll 2G | GMO / Sour Power OG,Pre-Rolls,Frozen Donuts,45
Frozen Donuts | Pre-Roll 2G | Rosin Infused | Papaya / Sour Pez,Pre-Rolls,Frozen Donuts,45
COTC | Flower 3.5g | I | Fruit Loops OG,Eighths,Cream Of The Crop (COTC),50
COTC | Flower 1G | I | El Capitan,Flower,Cream Of The Crop (COTC),18
MVN | Flower 3.5g | S | Orange Bellini (SAMPLE),Eighths,Maven (MVN),0.01
Foreign Genetics | Flower 14G Smalls | Sinaloa,Halves,Foreign Genetics,80
Halfpipe | Flower 28g | I | First Class Funk,Ounces,Halfpipe,70
Halfpipe | Flower 14g | I | First Class Funk,Halves,Halfpipe,45
Halfpipe | Flower 14g | H | Smarties,Halves,Halfpipe,45
Halfpipe | Flower 14g | S | XJ-13,Halves,Halfpipe,45
Awesome Dope | Flower 3.5g | H | Ice Cream Cake (PROMO),Eighths,Awesome Dope,0.01
Awesome Dope | Flower 14g (SM) | H | Oreoz,Halves,Awesome Dope,55
JAM | Ice Water Hash 1g | H | GMO,Concentrate,JAM,40
JAM | Ice Water Hash 1g | I | Biscotti,Concentrate,JAM,40
JAM | Ice Water Hash 1g | H | Strawberry M.,Concentrate,JAM,40
JAM | Rosin 1g | H | Mendo Pinkberry,Concentrate,JAM,30
JAM | Solventless Rosin Cart 1g | Apple Fritter,Cartridges,JAM,40
JAM | Solventless Rosin Cart 1g | Gush Mints,Cartridges,JAM,40
JAM | Solventless Rosin Cart 1g | Tropicana Cookies,Cartridges,JAM,40
BIG TOP | Popcorn | 100mg | Carmel Corn,Edibles,Big Top,20
BIG TOP | Popcorn | 100mg | White Cheddar,Edibles,Big Top,20
JAM | Hash Infused Blunt | 1.8g | I | GMO,Pre-Rolls,JAM,25
JAM | Hash Infused Blunt | 1.8g | H | Modified Grapes,Pre-Rolls,JAM,25
JAM | Hash Infused Blunt | 1.8g | H | Mendo Pinkberry,Pre-Rolls,JAM,25
JAM | Rosin 1g | I | GMO,Concentrate,JAM,30
JAM | Flower | 3.5G | I | GMO,Eighths,JAM,20
JAM | Flower | 3.5G | H | Modified Grapes,Eighths,JAM,20
JAM | Flower | 3.5G | H | Strawberry Mochi,Eighths,JAM,20
JAM | Pre-Roll | 1g | I | GMO,Pre-Rolls,JAM,10
JAM | Pre-Roll | 1g | H | Govermint Oasis,Pre-Rolls,JAM,10
Stiiizy | LR Pod .5g | H | Cherry Gelato,Cartridges,Stiiizy,38
Stiiizy | LR Pod .5g | I | Grape Pie,Cartridges,Stiiizy,38
Dabwoods | Starter Kit 1g | H | Pineapple Kush,Cartridges,Dabwoods,45
Dabwoods | Starter Kit 1g | S | Strawberry Cough,Cartridges,Dabwoods,45
KANHA | NANO Gummies 100mg | H | Key Lime,Gummies,KANHA,25
Dabwoods | Starter Kit 1g | I | Georgia Peach,Cartridges,Dabwoods,45
Stiiizy | CDT 1G | Pod | S | Tropical Cookies,Cartridges,Stiiizy,45
Dabwoods | AIO 1g | I | King Louie OG,Disposables,Dabwoods,45
Stiiizy | LR Pod .5g | I | Gelato Mintz,Cartridges,Stiiizy,38
Dabwoods | LRE AIO 1g | S | Lemon Diesel,Disposables,Dabwoods,50
Stiiizy | LR Pod 1g | S | Cherry Haze,Cartridges,Stiiizy,57
Dabwoods | LRE AIO 1g | Rainbow Belts,Disposables,Dabwoods,50
Dabwoods | LRE AIO 1g | Apple & Bananas,Disposables,Dabwoods,50
Stiiizy | Flower 3.5G | Blue Cherry Pie (W),Eighths,Stiiizy,20
Stiiizy | Flower 3.5G | Bubblegum Gelato (LG),Eighths,Stiiizy,25
Kurvana | Carbon Cart 1G | I | Lemon Cherry Gelato,Cartridges,Kurvana,65
Kurvana | Carbon Cart 1G | S | Chocolope Sauce,Cartridges,Kurvana,65
Kurvana | Cart 1G | H | G.S. Cookies,Cartridges,Kurvana,54
Kurvana | AIO .5G | S | Blue Dream,Disposables,Kurvana,35
Kurvana | ASCND AIO .5G | H | Wedding Cake,Disposables,Kurvana,35
Kurvana | ASCND AIO .5G | I | Alien Kush,Disposables,Kurvana,35
Kurvana | AIO .5G | I | Blackberry Kush,Disposables,Kurvana,35
Kurvana | AIO .5G | H | G.S. Cookies,Disposables,Kurvana,35
Kurvana | AIO .5G | H | CBD Banana Smoothie,Disposables,Kurvana,35
JAM | Hash 1g | H | Strawberry Mochi,Concentrate,JAM,40
Kurvana | Cartridge .5G | S | Jack Herer (PROMO),Cartridges,Kurvana,0.01
Kurvana | Battery | Graphite (PROMO),Accessories,Kurvana,0.01
P&B | Premium LRO 1g | Banana Punch,Concentrate,Papa & Barkley (P&B),70
P&B | LRO Badder 1g | Kombucha Clove,Concentrate,Papa & Barkley (P&B),60
P&B | LRO S Badder 1g | Sour Apple Jelly,Concentrate,Papa & Barkley (P&B),45
Dabwoods | LRE AIO 1g | I | Blue Banana,Disposables,Dabwoods,50
KANHA | Sour Belts 100mg | Cherry Limeade (Promo),Gummies,KANHA,0.01
JAM | Flower | 3.5G | H | Gush Mints,Eighths,JAM,20
BBD | Flower 3.5 | H I.D. | 2JZ,Eighths,Big Boy Dro,33
BBD | Flower 3.5 | I | Girly OG,Eighths,Big Boy Dro,38
BBD | Flower 3.5g | I | Apples & Bananas,Eighths,Big Boy Dro,38
BBD | Flower 3.5 | H | Glitter Bomb,Eighths,Big Boy Dro,33
BBD | Flower 3.5 | H | Strawberry Zkittlez,Eighths,Big Boy Dro,38
BBD | Flower 3.5 | H | Kung Pao,Eighths,Big Boy Dro,1
BBD | Flower 3.5 | H | Raspberry Gelato,Eighths,Big Boy Dro,38
BBD | Flower 3.5 | I | Firewalker OG,Eighths,Big Boy Dro,38
Pearl Pharma | Hash Rosin 1g | Sin Mint Cookie,Concentrate,Pearl Pharma,30
Pearl Pharma | Rosin Sauce 1g | Tangie,Concentrate,Pearl Pharma,23
Pearl Pharma | Rosin Sauce 1g | Modified Grapes,Concentrate,Pearl Pharma,23
Pearl Pharma | Badder 1g | Double Cup,Concentrate,Pearl Pharma,18
CBX | Pre-Roll 0.75g | Whiteout,Pre-Rolls,Cannabiotix (CBX),15
CBX | Pre-Roll 0.75g | The Silk,Pre-Rolls,Cannabiotix (CBX),15
Pearl Pharma | Flower 3.5g | Romulan (Sample),Eighths,Pearl Pharma,0.01
ColdFire | Cart 1g | MotorBreath OG,Cartridges,ColdFire,54
ColdFire | Cart 1g | Pie Hoe,Cartridges,ColdFire,54
ColdFire x BP | Cart 1g | The One,Cartridges,ColdFire,54
ColdFire | Cart 1g | Lemon Glue,Cartridges,ColdFire,54
ColdFire | Cart 1g | Zkittlez,Cartridges,ColdFire,54
ColdFire | Cart 1g | Chef,Cartridges,ColdFire,54
ColdFire x BLEM | Cart 1g | Boasy,Cartridges,ColdFire,54
ColdFire | Cart 1g | Peanut Butter Breath,Cartridges,ColdFire,54
ColdFire | Cart 1g | Wedding Cake Gelato,Cartridges,ColdFire,54
Boutiq | LR Cart 1g | H | Watermelon Ice,Cartridges,Boutiq,20
Boutiq | LR Cart 1g | I | Rainbow Runtz,Cartridges,Boutiq,20
ColdFire x GD | Cart 1g | Up Dawg,Cartridges,ColdFire,54
ColdFire | Cart 1g | Bubble Gum Runtz,Cartridges,ColdFire,54
Dime Snacks | Gummies 100mg | I | Baja Blast,Gummies,Dime Snacks,20
Dime Snacks | Gummies 100mg | I | Watermelon Breeze,Gummies,Dime Snacks,20
Dime Snacks | Gummies 100mg | H | Orange Crush,Gummies,Dime Snacks,20
Dime Snacks | Gummies 100mg | S | Pineapple Pop,Gummies,Dime Snacks,20
Dime Snacks | Gummies 100mg | S | Pink Lemon Burst,Gummies,Dime Snacks,20
Dime Snacks | Gummies 100mg | Variety Pack,Gummies,Dime Snacks,20
Boutiq | Dispo 1g | H | Acai Mints,Disposables,Boutiq,25
Boutiq | Dispo 1g | I | Rainbow Runtz,Disposables,Boutiq,25
Boutiq | Dispo 1g | I | White Truffle,Disposables,Boutiq,25
ColdFire | Cart 1g | Bola Gushers,Cartridges,ColdFire,54
ColdFire | Cart 1g | Georgia Pie,Cartridges,ColdFire,54
Sherbinskis | LR AIO 1G | Airwhon,Disposables,Sherbinskis,40
Sherbinskis | LR Dispo 1G | Headset,Disposables,Sherbinskis,40
Sherbinskis | LR Dispo 1G | Taziki,Disposables,Sherbinskis,40
Tonik | NLR Lemonade 100mg | Cherry AK 8oz,Beverages,Tonik,12
Tonik | Nano Lemonade 100mg | Fresh Mango 8oz,Beverages,Tonik,10
Tonik | NLR Lemonade 100mg | Pink Rozay 8oz,Beverages,Tonik,12
Tonik | Nano Lemonade 100mg | Watermelon 8oz,Beverages,Tonik,10
Tonik | Nano Lemonade 100mg | Strawberry 8oz,Beverages,Tonik,10
Tonik | Nano Lemonade 100mg | Pomegranate 8oz,Beverages,Tonik,10
Tonik | NLR Lemonade 100mg | Blackberry Kush 8oz,Beverages,Tonik,12
Tonik | NLR Lemonade 100mg | Super Lemon Haze 8oz,Beverages,Tonik,12
Sauce | LR Gummies 100mg(2pk) | Strawberry Kiwi,Gummies,Sauce,10
Tonik | NLR Tincture 1000mg | Lemonade 2oz,Wellness,Tonik,32
Tonik | NLR Tincture 1000mg | Watermelon 2oz,Wellness,Tonik,32
Tonik | NLR Tincture 1000mg | Pomegranate 2oz,Wellness,Tonik,32
Tonik | NLR Tincture 1000mg | Mango Guava 2oz,Wellness,Tonik,32
Sauce | LRE Disposable .5g | I | CBN Aurora,Disposables,Sauce,40
Tonik | NLR Tincture 1000mg | Blood Orange 2oz,Wellness,Tonik,32
Sauce | LRE Disposable .5g | I | CBN Sweet ZZ,Disposables,Sauce,40
Tonik | NLR Shot 100mg | Straw-Runtz 1oz,Beverages,Tonik,11
Sauce | LRE Dispo 1g | I | Blueberry Kush,Disposables,Sauce,43
Tonik | NLR Shot 100mg | Gdaddy-Purp 1oz,Beverages,Tonik,11
Tonik | NLR Shot 100mg | Wtrmln-Zkittles 1oz,Beverages,Tonik,11
Tonik | NLR Shot 100mg | Maui-Wowie 1oz,Beverages,Tonik,11
Tonik | INT Bev 100mg | Straw-Runtz 12oz,Beverages,Tonik,14
Tonik | INT Bev 100mg | Maui-Wowie 12oz,Beverages,Tonik,14
Sauce | LRE Dispo 1.25g | H | Gelato,Disposables,Sauce,43
Sauce | LRE Dispo 1.25g | S | Ghost Train Haze,Disposables,Sauce,43
Sauce | LRE Dispo 1g | H | Gelato,Disposables,Sauce,43
Sauce | LRE Dispo 1.25g | I | Grandaddy Purp,Disposables,Sauce,43
Sauce | INH Pre-Rolls .6g (5pk) | H | Animal Mintz,Pre-Rolls,Sauce,43
Sauce | INH Pre-Rolls .6g (5pk) | H | White Runtz,Pre-Rolls,Sauce,43
WCC | Pre-Roll 1g | I | Wookies,Pre-Rolls,West Coast Cure (WCC),10
WCC | Pre-Roll 1g | I | Mochi,Pre-Rolls,West Coast Cure (WCC),10
WCC | Pre-Roll 1g | I | Wedding Cake,Pre-Rolls,West Coast Cure (WCC),12
WCC | Pre-Roll 1g | H | Rainbow Sherbet,Pre-Rolls,West Coast Cure (WCC),12
WCC | Pre-Roll 1g | H | Strawberry Banana OG,Pre-Rolls,West Coast Cure (WCC),10
WCC | Pre-Roll 1g | I | London Pound Cake,Pre-Rolls,West Coast Cure (WCC),10
WCC | Pre-Rolls 1g (3pk) | Around The World,Pre-Rolls,West Coast Cure (WCC),33
WCC | IN Pre-Rolls .65g (5pk) | H | Cereal Milk,Pre-Rolls,West Coast Cure (WCC),40
WCC | IN Pre-Rolls .65g (5pk) | I | Banana OG,Pre-Rolls,West Coast Cure (WCC),40
WCC | IN Pre-Rolls .65g (5pk) | I | OG Kush,Pre-Rolls,West Coast Cure (WCC),40
WCC | IN Pre-Rolls .65g (5pk) | S | Blue Dream,Pre-Rolls,West Coast Cure (WCC),40
WCC | IN Pre-Rolls .65g (5pk) | S | Mango Haze,Pre-Rolls,West Coast Cure (WCC),40
WCC | Pre-Rolls .35g (6pk) | I | Bacio Gelato,Pre-Rolls,West Coast Cure (WCC),24
WCC | Pre-Rolls .35g (6pk) | I | Wedding Cake,Pre-Rolls,West Coast Cure (WCC),24
WCC | CB AIO 1g | I | Birthday Cake,Disposables,West Coast Cure (WCC),35
WCC | CB Dispo 1g | I | Blueberry Kush,Disposables,West Coast Cure (WCC),35
URSA | NOVA Cart .5g | Purple Guava,Cartridges,Ursa,35
WCC | LRE Sugar 1g | H | Cheetah Piss,Concentrate,West Coast Cure (WCC),23
WCC | LRE Sugar 1g | H | Peanut Butter Cup,Concentrate,West Coast Cure (WCC),23
WCC | LRE Sugar 1g | I | SFV OG,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | H | Cherrylicious,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | H | Cherry Pie,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | H | Sour OG,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | I | Dirty Zkittlez,Concentrate,West Coast Cure (WCC),23
WCC | Flower 3.5g | H | Cheetah Piss,Eighths,West Coast Cure (WCC),25
WCC | Flower 3.5g | H | Lemoncello Runtz,Eighths,West Coast Cure (WCC),25
WCC | Flower 3.5g | H | Pave,Eighths,West Coast Cure (WCC),25
WCC | Flower 3.5g | H | Platinum Cookies,Eighths,West Coast Cure (WCC),25
WCC | Flower 14g | H | Animal Mints,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | H | Sour Kush,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | H | Zookies,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | I | Bacio Gelato,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | I | Purple Mintz,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | H | Tropical Zlushie,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | S | Illemonati,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | S | Key Lime Jack,Halves,West Coast Cure (WCC),75
WCC | Flower 14g | S | Strawberry Jelly,Halves,West Coast Cure (WCC),75
WCC | Flower 28g | H | Carbon Fiber,Ounces,West Coast Cure (WCC),120
WCC | Flower 28g | H | Chemistry,Ounces,West Coast Cure (WCC),120
WCC | Flower 28g | H | Glitter Box,Ounces,West Coast Cure (WCC),120
WCC | Flower 28g | I | Gello,Ounces,West Coast Cure (WCC),120
WCC | Flower 28g | I | Purple Passion Bomb,Ounces,West Coast Cure (WCC),120
WCC | Flower 28g | S | Banana Dream,Ounces,West Coast Cure (WCC),120
WCC | LRE Badder 1g | I | Extreme OG,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | I | Purple Cream,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | S | Glazed Apricot,Concentrate,West Coast Cure (WCC),23
WCC | LRE Wet Badder 1g | H | Pancakes,Concentrate,West Coast Cure (WCC),23
WCC | LRE Diamonds 1g | H | White Fire Bomb,Concentrate,West Coast Cure (WCC),25
WCC | LRE Diamonds 1g | I | Papaya Cake,Concentrate,West Coast Cure (WCC),25
WCC | LRE Diamonds 1g | I | Pineapple Pound Cake,Concentrate,West Coast Cure (WCC),25
WCC | LRE Diamonds 1g | S | Mango Haze,Concentrate,West Coast Cure (WCC),25
WCC | LRE Diamonds 1g | S | Sour Berry Punch,Concentrate,West Coast Cure (WCC),25
WCC | LRO CC Badder 1g | Queen Chem,Concentrate,West Coast Cure (WCC),50
WCC | LRO CC Badder 1g | Straw Goo,Concentrate,West Coast Cure (WCC),50
WCC | LRO Diamonds 1g | Lemon Limez,Concentrate,West Coast Cure (WCC),50
WCC | LRO Diamonds 1g | Wakanda,Concentrate,West Coast Cure (WCC),50
Heavy Hitters | Gummies 100mg | H | Blood Orange (Promo),Gummies,Heavy Hitters,0.01
Lift Tickets | Rolling Paper w/ Glass Tip | Orange Mintz (PROMO),Pre-Rolls,Lift Tickets,0.01
Lift Tickets | Rolling Paper w/ Glass Tip | Orange Mintz,Pre-Rolls,Lift Tickets,15
Lift Tickets | Rolling Paper w/ Glass Tip | Apple Fritter,Pre-Rolls,Lift Tickets,15
Heavy Hitters | LRO Cart 1g | The Don,Cartridges,Heavy Hitters,68
Heavy Hitters | LRO Cart 1g | Lemon Sour Diesel,Cartridges,Heavy Hitters,68
Heavy Hitters | LRO Cart 1g | Papaya,Cartridges,Heavy Hitters,68
Heavy Hitters | Rosin IN JJ (5pk) | S | J1 x H.R.E.A.M,Pre-Rolls,Heavy Hitters,55
Heavy Hitters | Live Rosin Pre-Roll 1.6g | H | Blackberry Widow x Grape Gas,Pre-Rolls,Heavy Hitters,40
Heavy Hitters | IN Pre-Roll 0.5g (3pk) | Blue Gummies,Pre-Rolls,Heavy Hitters,38
Heavy Hitters | IN Pre-Roll 0.5g (3pk) | Permanent Marker,Pre-Rolls,Heavy Hitters,38
Almora Farm | LR Badder 1.2g | Gelato High Octane,Concentrate,Almora Farm,23
Almora Farm | LRO Cart 1g | Chem Scout,Cartridges,Almora Farm,48
Lift Tickets | Flower 3.5g | Pure Z,Eighths,Lift Tickets,60
Lift Tickets | LRE Pre-Rolls .5g (5pk) | H | White Zlushi,Pre-Rolls,Lift Tickets,45
Lift Tickets | LRE Pre-Rolls .5g (5pk) | Lemon Cherry Gelato x Zkittlez,Pre-Rolls,Lift Tickets,45
Lift Tickets | LRE Pre-Rolls .5g (5pk) | Black Runtz,Pre-Rolls,Lift Tickets,45
St. Ides | IN Blunt 2.5g | Goofiez,Pre-Rolls,St. Ides,38
St. Ides | IN Blunt 2.5g | GMO OMG,Pre-Rolls,St. Ides,38
St. Ides | N Bev 100mg | Wild Raspberry 12oz (PROMO),Beverages,St. Ides,0.01
Stainless Steel Screens | 5 pack,Accessories,West Coat Hookah & Glass,2
Team Elite G | Flower 3.5g | H | Orange Juice,Eighths,Team Elite Genetics,60
Team Elite G | Flower 3.5g | Kosher Kush,Eighths,Team Elite Genetics,60
Jeeter Juice | Cart 1g | I | Bubba Gum,Cartridges,Jeeter,28
Jeeter Juice | Cart 1g | I | Cannalope,Cartridges,Jeeter,28
Team Elite G | Flower 3.5g | H | G.O.A.T Cheese,Eighths,Team Elite Genetics,60
Jeeter Juice | Cart 1g | H | Horchata,Cartridges,Jeeter,28
Jeeter Juice | Cart 1g | I | Kiwi Kush,Cartridges,Jeeter,28
Team Elite G | Flower 1g | H | Orange Juice (PROMO),Flower,Team Elite Genetics,0.01
Jeeter Juice | Cart 1g | I | Peach Ringz,Cartridges,Jeeter,28
Jeeter Juice | Cart 1g | H | SFV OG,Cartridges,Jeeter,28
Team Elite G | Flower 14G | H | Banana Taffy,Halves,Team Elite Genetics,135
Team Elite G | Flower 14G | H | G.O.A.T Cheese,Halves,Team Elite Genetics,135
Team Elite G | Flower 14G | I | Pre-98 Bubba,Halves,Team Elite Genetics,135
Jeeter | IN Pre-Rolls (5pk) | I | Blueberry Kush,Pre-Rolls,Jeeter,45
Jeeter | IN Pre-Rolls (5pk) | H | Pina Colada,Pre-Rolls,Jeeter,45
Jeeter | IN Pre-Roll 1g | I | Berry White,Pre-Rolls,Jeeter,20
Jeeter | IN Pre-Roll 2g | I | Blueberry Kush,Pre-Rolls,Jeeter,39
Jeeter | IN Pre-Roll 2g | I | Berry White,Pre-Rolls,Jeeter,39
Jeeter | IN Pre-Roll 2g | S | Mai Tai,Pre-Rolls,Jeeter,39
Jeeter | IN Pre-Roll 2g | S | Tropicali,Pre-Rolls,Jeeter,39
Jeeter Juice | Dispo .5g | H | GG4,Disposables,Jeeter,40
Jeeter Juice | Dispo .5g | I | Papaya #5,Disposables,Jeeter,40
Jeeter Juice | Dispo .5g | S | Tropicana Cherry,Disposables,Jeeter,40
Jeeter Juice | Dispo .5g | S | White Buffalo,Disposables,Jeeter,40
Jeeter | BC LR Pre-Roll 1.3g | I | Dirty ZKZ,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Gush Mints,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | H | Hawkeye,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | H | Venom OG,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | H | Berry Exotic,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Dark Star,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | H | Dream Lotus,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Forbidden OG,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Guava Lava,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Liquid Louie,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | London LB Cake,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | S | Pinata,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Purple Princess,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | S | Rainbow Rose,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | I | Recon,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | H | Royal Gorilla,Pre-Rolls,Jeeter,28
Jeeter | BC LR Pre-Roll 1.3g | S | Slymer,Pre-Rolls,Jeeter,28
The Fight | Flower 14g | Malibu Kush,Halves,The Fight,70
The Fight | Flower 14g | Garlic Knots Cocktail,Halves,The Fight,70
COTC | Pre-Rolls .5g (2pk) | I | Resting Kushface,Pre-Rolls,Cream Of The Crop (COTC),20
The Fight | Flower 5g | H | Permanent Marker,Flower,The Fight,40
COTC | Flower 14g | I | Side Hustle,Halves,Cream Of The Crop (COTC),120
The Fight | Flower 5g | Garlic Knots Cocktail,Flower,The Fight,40
COTC | Flower 14g | S | White Onyx,Halves,Cream Of The Crop (COTC),120
COTC | Flower 14g | I | Grandma's Cookies,Halves,Cream Of The Crop (COTC),120
The Fight | Flower 5g | Truth OG,Flower,The Fight,40
The Fight | Flower 5g | Tangerine Sky,Flower,The Fight,40
COTC | LR Cart 1g | H | Artemis,Cartridges,Cream Of The Crop (COTC),50
Stiiizy | Pod .5g | Sativa | Super Lemon Haze (Promo),Cartridges,Stiiizy,0.01
Neverxhale | Glass Jar with Bamboo Lid | Assorted Designs,Accessories,West Coat Hookah & Glass,10
Backwoods | Rolling Tray | Small,Accessories,West Coat Hookah & Glass,8
PAX | LRO Pod 1g | Guava Gelato,Cartridges,Pax,60
Raw | Flat Pack Smellproof Bag,Accessories,Raw,23
PAX | LRO Pod 1g | White Truffles,Cartridges,Pax,60
PAX | HP THC Cart 1g | Berry Gelato,Cartridges,Pax,38
Raw | RawlPen,Accessories,Raw,4
PAX | HP THC Cart 1g | Blood Orange,Cartridges,Pax,38
PAX | HP THC Cart 1g | GMO Cookies,Cartridges,Pax,38
PAX | DPod 1g | Ice Cream Cake,Cartridges,Pax,50
Bullet Glass | Glass Tip | 10mm,Accessories,,3
Levels | Rolling Tray + Scale | Black Jade,Accessories,West Coat Hookah & Glass,20
Jouge | LED Color Changing Rolling Tray,Accessories,West Coat Hookah & Glass,20
GooSticks | Rolling Tray W/Cover | Small,Accessories,,13
EV | Flower 14g | S | Sweet Jack,Halves,Ember Valley,120
EV | Pre-Rolls .7g (10pk) | I | Glitter Bomb,Pre-Rolls,Ember Valley,38
Presidential | Moon Rocks 2g | I | Grape,Moon Rocks,Presidential,35
Presidential | Moon Rocks 2g | I | Pink Cookies,Moon Rocks,Presidential,35
Presidential | Moon Rocks 2g | I | Presidential,Moon Rocks,Presidential,35
Presidential | Moon Rocks 2g | S | Waui,Moon Rocks,Presidential,35
Hi | Flower SM 14g | H | Starry Eye,Halves,Hi,86
Hi | Flower SM 14g | H | Tropic Cooler,Halves,Hi,86
Presidential | Blunt 1.5g | H | Apriscotti,Pre-Rolls,Presidential,24
Presidential | Blunt 1.5g | I | Classic,Pre-Rolls,Presidential,24
Presidential | Blunt 1.5g | S | Crescendo,Pre-Rolls,Presidential,24
Hi | Rosin Infused Pre Roll 1g | H | Cherry Zashimi (PROMO),Pre-Rolls,Hi,0.01
Presidential | Blunt 1.5g | I | Pineapple,Pre-Rolls,Presidential,24
Hi | Rosin Infused Pre Roll 1g | H | Breezeberry (PROMO),Pre-Rolls,Hi,0.01
Presidential | Blunt 1.5g | I | Skywalker,Pre-Rolls,Presidential,24
Hi | Rosin Infused Pre Roll 1g | H | Apple Cobbler (PROMO),Pre-Rolls,Hi,0.01
Presidential | Blunt 1.5g | I | Strawberry,Pre-Rolls,Presidential,24
Presidential | Blunt 1.5g | I | Watermelon,Pre-Rolls,Presidential,24
Presidential | Blunt 1.5g | S |  Waui,Pre-Rolls,Presidential,24
Presidential | Blunt 1.5g | I | XXX,Pre-Rolls,Presidential,24
Presidential | Pre-Roll 1g | H | Apriscotti,Pre-Rolls,Presidential,17
